"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ARHGEF18",1.49010740785406e-89,0.404170028637409,0.754,0.338,2.92165359457945e-85,"0","ARHGEF18"
"FAAP24",1.5411124360353e-89,1.11588222643734,0.593,0.247,3.02165915333441e-85,"0","FAAP24"
"HSPD1",1.59848900668437e-89,0.481656213400573,0.905,0.431,3.13415739540604e-85,"0","HSPD1"
"ARHGAP22",1.63224059989006e-89,0.461144461317531,0.97,0.516,3.20033414420443e-85,"0","ARHGAP22"
"SMC1A",1.64294936157661e-89,0.363044204225506,0.809,0.381,3.22133081324326e-85,"0","SMC1A"
"USP36",1.70333736756859e-89,0.287704600688,0.825,0.389,3.33973357659174e-85,"0","USP36"
"NECAP1",1.75609458069472e-89,0.986000631220348,0.607,0.254,3.44317464436813e-85,"0","NECAP1"
"OSGIN2",1.7809131961277e-89,0.75733313272794,0.698,0.311,3.49183650364758e-85,"0","OSGIN2"
"EHBP1L1",1.8373813213824e-89,0.360881772024926,0.901,0.432,3.60255355683447e-85,"0","EHBP1L1"
"NHLRC3",1.83789352324751e-89,0.988131413545474,0.611,0.255,3.6035578310314e-85,"0","NHLRC3"
"DGAT1",1.84237104020771e-89,0.638136951533169,0.713,0.318,3.61233689853527e-85,"0","DGAT1"
"ARHGAP9",1.90300817925644e-89,0.540246187992646,0.729,0.325,3.7312281370681e-85,"0","ARHGAP9"
"SUPT20H",1.96201888729162e-89,0.617795926379393,0.607,0.243,3.84693043231267e-85,"0","SUPT20H"
"P2RX7",1.96413826115384e-89,0.746931161046284,0.599,0.246,3.85108588864434e-85,"0","P2RX7"
"PYGL",2.00836147426763e-89,0.339199754909527,0.703,0.315,3.93779434259654e-85,"0","PYGL"
"ITPRIP",2.02801214280706e-89,0.521852349525311,0.73,0.327,3.9763234084018e-85,"0","ITPRIP"
"METTL1",2.02837459535716e-89,0.943064249059583,0.59,0.237,3.97703406911678e-85,"0","METTL1"
"ST20-MTHFS",2.08798615502622e-89,0.574149221892467,0.837,0.389,4.09391445415991e-85,"0","ST20-MTHFS"
"ZCCHC6",2.10697875245268e-89,0.283146165046905,0.833,0.402,4.13115323993397e-85,"0","ZCCHC6"
"CNOT9",2.1180782696272e-89,0.568769163316364,0.746,0.343,4.15291606325805e-85,"0","CNOT9"
"RIF1",2.18813750808839e-89,0.413297117452575,0.745,0.344,4.2902812121089e-85,"0","RIF1"
"RPS15A",2.27060238755063e-89,0.992632867608336,0.617,0.256,4.45197010127051e-85,"0","RPS15A"
"CTC-479C5.12",2.32063761977222e-89,0.623894855186108,0.678,0.296,4.5500741810874e-85,"0","CTC-479C5.12"
"TMEM14C",2.49842739483138e-89,1.19955850993203,0.538,0.206,4.89866659304589e-85,"0","TMEM14C"
"DCP1B",2.57261237873182e-89,0.735501342219993,0.598,0.247,5.04412109097948e-85,"0","DCP1B"
"CCDC59",2.60900272078567e-89,0.387081017759953,0.735,0.338,5.11547163464446e-85,"0","CCDC59"
"C10orf76",2.6946794019624e-89,0.432279875512111,0.949,0.475,5.28345790342768e-85,"0","C10orf76"
"ZNF827",2.83280855301253e-89,0.494303436431445,0.951,0.481,5.55428772989166e-85,"0","ZNF827"
"SMIM4",2.9093996530482e-89,0.46109372692993,0.812,0.372,5.7044598997316e-85,"0","SMIM4"
"ACSM3",2.99814499660683e-89,0.269125001647468,0.839,0.407,5.878462894847e-85,"0","ACSM3"
"EPS15",3.02802341160032e-89,0.51907764216779,0.901,0.44,5.93704550312475e-85,"0","EPS15"
"SMAP2",3.12811435371146e-89,0.260947246213858,0.905,0.445,6.13329381332207e-85,"0","SMAP2"
"ASRGL1",3.2267392339448e-89,0.492914520901091,0.659,0.282,6.32666761599556e-85,"0","ASRGL1"
"HSPA4",3.22678159920186e-89,0.396422516977551,0.807,0.377,6.32675068155509e-85,"0","HSPA4"
"IKZF2",3.57264687015699e-89,0.575228863640285,0.97,0.48,7.00488871831682e-85,"0","IKZF2"
"CDC6",3.57753826440765e-89,0.913129024288401,0.637,0.273,7.01447927502407e-85,"0","CDC6"
"ARHGAP19",3.66718323979884e-89,0.569741155974939,0.736,0.329,7.19024617827359e-85,"0","ARHGAP19"
"FAM20B",3.74217803702382e-89,0.33561742398107,0.799,0.382,7.3372884771926e-85,"0","FAM20B"
"TAP1",3.99435540039047e-89,0.617033047486028,0.697,0.306,7.83173263354559e-85,"0","TAP1"
"RP11-47I22.4",4.2538449020613e-89,0.321779268048288,0.779,0.349,8.3405136994716e-85,"0","RP11-47I22.4"
"KCNK5",4.36485474951607e-89,0.267739559685606,0.638,0.266,8.55817070737617e-85,"0","KCNK5"
"ZC3H15",4.61769842778615e-89,0.876618083566397,0.646,0.284,9.0539213073603e-85,"0","ZC3H15"
"CASP3",5.02878815306919e-89,0.635033649898278,0.744,0.338,9.85994493172275e-85,"0","CASP3"
"MMACHC",5.03642612413844e-89,0.834027008781593,0.637,0.27,9.87492070159824e-85,"0","MMACHC"
"PCID2",5.06095928096311e-89,0.348554679654606,0.755,0.341,9.92302286218437e-85,"0","PCID2"
"UTP23",5.08210874962681e-89,0.59647214993255,0.708,0.313,9.9644906253933e-85,"0","UTP23"
"SLC8B1",5.1268035614103e-89,0.35140442612486,0.81,0.394,1.00521237428572e-84,"0","SLC8B1"
"B3GALNT2",5.14081812672107e-89,0.364086216904421,0.841,0.4,1.0079602101062e-84,"0","B3GALNT2"
"ANKDD1B",5.16708259558069e-89,0.576105883426791,0.568,0.219,1.01310988451551e-84,"0","ANKDD1B"
"SPTSSA",5.23679256418365e-89,0.585497949796721,0.67,0.287,1.02677791805949e-84,"0","SPTSSA"
"THADA",5.27910909024625e-89,0.603377941645091,0.988,0.52,1.03507491932458e-84,"0","THADA"
"SOD2",5.38957802506519e-89,0.456536348452932,0.948,0.471,1.05673456337453e-84,"0","SOD2"
"NDUFAF2",5.43558634854627e-89,0.34267209243649,0.793,0.374,1.06575541535947e-84,"0","NDUFAF2"
"IL3RA",5.45188008129566e-89,0.689342340319182,0.59,0.235,1.06895012753964e-84,"0","IL3RA"
"MS4A7",5.53122862183859e-89,0.822291807591591,0.548,0.204,1.08450799588389e-84,"0","MS4A7"
"MPHOSPH9",5.6277567874363e-89,0.538439013589228,0.827,0.391,1.10343427331263e-84,"0","MPHOSPH9"
"BOD1L1",5.66983023208369e-89,0.255375215527486,0.667,0.284,1.11168361360465e-84,"0","BOD1L1"
"ATP11B",5.85289259352941e-89,0.493126571432061,0.8,0.37,1.14757665081331e-84,"0","ATP11B"
"DNAJB6",5.89594452808019e-89,0.357189110212192,0.854,0.412,1.15601784362068e-84,"0","DNAJB6"
"C7orf49",5.97455433842931e-89,0.424897532528129,0.896,0.433,1.17143086913584e-84,"0","C7orf49"
"GALT",6.01078626055041e-89,0.255255132774643,0.743,0.34,1.17853486210612e-84,"0","GALT"
"RAB4B-EGLN2",6.38975680304332e-89,0.460594269490261,0.958,0.48,1.2528396163727e-84,"0","RAB4B-EGLN2"
"RBM47",6.39721455287953e-89,0.648243010687044,0.985,0.491,1.25430185738309e-84,"0","RBM47"
"ADGRE5",6.4440959370712e-89,0.386256942964196,0.836,0.404,1.26349389038155e-84,"0","ADGRE5"
"ADAT1",6.47493589858759e-89,1.04409648131673,0.585,0.239,1.26954068163607e-84,"0","ADAT1"
"CLSPN",7.07243159107806e-89,0.595318092871377,0.723,0.33,1.38669166206268e-84,"0","CLSPN"
"SLC24A1",7.12227638358036e-89,0.658131092244818,0.748,0.348,1.3964647305286e-84,"0","SLC24A1"
"PTPN18",7.15628625600022e-89,0.447490576195675,0.722,0.326,1.40313304621396e-84,"0","PTPN18"
"CYFIP1",7.16476413465958e-89,0.268211844159372,0.823,0.396,1.4047953038827e-84,"0","CYFIP1"
"DCAF1",7.18053870961141e-89,0.302747863951331,0.861,0.412,1.40788822479351e-84,"0","DCAF1"
"ZSWIM7",7.21225976007056e-89,0.686176754120965,0.669,0.29,1.41410777115703e-84,"0","ZSWIM7"
"IREB2",7.65000038135521e-89,0.712993032599449,0.699,0.313,1.49993557477232e-84,"0","IREB2"
"GPAM",7.68493159410715e-89,0.564242042314489,0.626,0.266,1.50678453765659e-84,"0","GPAM"
"ACTR2",7.80326387675645e-89,0.553322707684186,0.749,0.34,1.52998594831564e-84,"0","ACTR2"
"ATP9B",7.93565657894888e-89,0.362608703827821,0.94,0.488,1.55594418543451e-84,"0","ATP9B"
"GCC2",8.18628112940379e-89,0.587409419543555,0.696,0.306,1.6050841410422e-84,"0","GCC2"
"RPL23A",8.44448870670275e-89,0.645615842405603,0.727,0.328,1.65571090072321e-84,"0","RPL23A"
"ZNF585B",8.48282865578988e-89,1.06603591401487,0.577,0.228,1.66322821454072e-84,"0","ZNF585B"
"POC5",8.87961660130912e-89,0.694367622730917,0.635,0.27,1.74102642701868e-84,"0","POC5"
"SURF6",9.56731549788502e-89,1.13086097873118,0.517,0.192,1.87586354967032e-84,"0","SURF6"
"PPIB",1.00932098449487e-88,0.869093604992241,0.718,0.321,1.97897565429909e-84,"0","PPIB"
"RBL1",1.01386372263392e-88,0.28353484616379,0.858,0.41,1.98788260096832e-84,"0","RBL1"
"RNF40",1.01679838843039e-88,0.377040463044927,0.735,0.329,1.99363660019546e-84,"0","RNF40"
"PCK2",1.02151060675388e-88,0.492464821804657,0.731,0.328,2.00287584666232e-84,"0","PCK2"
"APBB2",1.03066059283056e-88,0.314968343308976,0.985,0.535,2.02081622436288e-84,"0","APBB2"
"MTMR3",1.03874711834289e-88,0.272618785346733,0.737,0.338,2.03667147493491e-84,"0","MTMR3"
"SLC22A18AS",1.0909534273501e-88,0.547551844897378,0.72,0.315,2.13903238500534e-84,"0","SLC22A18AS"
"IFT20",1.10378171645122e-88,0.58963582871704,0.668,0.286,2.1641848114459e-84,"0","IFT20"
"PPP1R15B",1.11923588884715e-88,0.527193350157038,0.655,0.277,2.19448580726262e-84,"0","PPP1R15B"
"TCN2",1.12571791218976e-88,1.00114833678898,0.507,0.186,2.20719511043047e-84,"0","TCN2"
"USP48",1.14987097429791e-88,0.426491229759587,0.924,0.46,2.25455201930591e-84,"0","USP48"
"ATP6V1D",1.18167937775927e-88,0.600238516948651,0.697,0.309,2.31691875597261e-84,"0","ATP6V1D"
"DR1",1.19998682197136e-88,0.955897746131441,0.597,0.242,2.35281416183925e-84,"0","DR1"
"SPTLC1",1.20584606649816e-88,0.669948159354218,0.674,0.291,2.36430238258293e-84,"0","SPTLC1"
"NXPE3",1.21023193177389e-88,0.632920880625002,0.768,0.359,2.37290174862906e-84,"0","NXPE3"
"SNX17",1.25017757623644e-88,0.340785422301262,0.727,0.327,2.45122317372679e-84,"0","SNX17"
"PCYOX1L",1.27507035056931e-88,0.732818923803137,0.646,0.275,2.50003043636124e-84,"0","PCYOX1L"
"IFFO1",1.28095302942392e-88,0.426485554666161,0.727,0.324,2.51156460479149e-84,"0","IFFO1"
"CORO2A",1.29234600512267e-88,0.409296488745014,0.762,0.349,2.53390281224402e-84,"0","CORO2A"
"ZNF761",1.30423020715211e-88,1.01486687938515,0.483,0.166,2.55720416716315e-84,"0","ZNF761"
"CCNH",1.3222194260855e-88,0.866898247296266,0.653,0.279,2.59247562872584e-84,"0","CCNH"
"SF3A1",1.35456401902823e-88,0.430877875172147,0.679,0.304,2.65589367210864e-84,"0","SF3A1"
"SFMBT2",1.35897897020571e-88,0.391326086292187,0.942,0.467,2.66455006688234e-84,"0","SFMBT2"
"RAD51C",1.40781681347269e-88,0.928224311667946,0.604,0.244,2.7603064261759e-84,"0","RAD51C"
"RUNX3",1.4269244851947e-88,0.59064986175184,0.985,0.518,2.79777083812125e-84,"0","RUNX3"
"ZNF142",1.47126340597383e-88,0.59650165358726,0.683,0.299,2.88470616009288e-84,"0","ZNF142"
"UBE2E2",1.48386436499535e-88,0.437379929321516,0.945,0.491,2.90941286044637e-84,"0","UBE2E2"
"HHLA3",1.54537546418585e-88,0.745435343153564,0.644,0.275,3.0300176726292e-84,"0","HHLA3"
"HIST1H3B",1.55759907035773e-88,0.643830427823554,0.691,0.306,3.05398449725039e-84,"0","HIST1H3B"
"ZNF365",1.55967072530803e-88,0.553019605247746,0.98,0.515,3.05804639111146e-84,"0","ZNF365"
"MARS",1.5638237981228e-88,0.456278647402463,0.79,0.365,3.06618932097937e-84,"0","MARS"
"CCDC77",1.58213281313766e-88,0.532077230957805,0.746,0.339,3.10208780671901e-84,"0","CCDC77"
"TCAF1",1.6630543529278e-88,0.954045190653652,0.591,0.244,3.26075066978553e-84,"0","TCAF1"
"PSMB8",1.75668946329958e-88,0.626485481842169,0.693,0.306,3.44434103069148e-84,"0","PSMB8"
"SLC20A2",1.75944911195928e-88,0.285456488852571,0.821,0.391,3.44975187381856e-84,"0","SLC20A2"
"SETD2",1.81439774226638e-88,0.39875223457699,0.871,0.43,3.55748965326168e-84,"0","SETD2"
"SORL1",1.90765265654587e-88,0.560252478277403,0.992,0.566,3.74033456368948e-84,"0","SORL1"
"CHMP5",1.95179323698451e-88,0.676533116966385,0.722,0.33,3.82688099975552e-84,"0","CHMP5"
"SUSD1",1.98590213671298e-88,0.374829511215931,0.864,0.424,3.89375831945314e-84,"0","SUSD1"
"PLEKHA3",2.00591703775836e-88,0.308197852846282,0.765,0.353,3.93300153593282e-84,"0","PLEKHA3"
"ATP11C",2.1830456747427e-88,0.297638426301954,0.883,0.447,4.28029765446802e-84,"0","ATP11C"
"SHOC2",2.20164958497687e-88,0.463213138603512,0.891,0.431,4.31677434126416e-84,"0","SHOC2"
"CABLES1",2.21889823878452e-88,0.478245651923792,0.953,0.465,4.35059377678481e-84,"0","CABLES1"
"CNOT10",2.2407550639726e-88,0.273045379960525,0.798,0.372,4.39344845393107e-84,"0","CNOT10"
"BATF",2.24587413578591e-88,0.302166360494104,0.74,0.336,4.40348541803544e-84,"0","BATF"
"RP4-539M6.19",2.2542026302872e-88,0.643413390792238,0.72,0.324,4.41981509720412e-84,"0","RP4-539M6.19"
"TMEM43",2.29607446727249e-88,0.251465698018513,0.736,0.34,4.50191320798118e-84,"0","TMEM43"
"MMAA",2.40233951219105e-88,0.808563304068815,0.637,0.267,4.710267081553e-84,"0","MMAA"
"GCN1",2.46678406956507e-88,0.341442955304967,0.857,0.409,4.83662352519624e-84,"0","GCN1"
"RAD51D",2.59113302413048e-88,0.810456500397168,0.551,0.207,5.08043452041263e-84,"0","RAD51D"
"MGAT1",2.67583962617182e-88,0.411701887399587,0.918,0.453,5.24651875503508e-84,"0","MGAT1"
"YWHAB",2.70783421628624e-88,0.868152119159873,0.655,0.289,5.30925054787243e-84,"0","YWHAB"
"EVA1A",2.71251063278816e-88,0.328274715202981,0.635,0.271,5.31841959770774e-84,"0","EVA1A"
"ANGPT4",2.7263473941696e-88,0.295806711376944,0.483,0.165,5.34554933574833e-84,"0","ANGPT4"
"LTA4H",2.76443212404807e-88,0.586569538361976,0.702,0.315,5.42022206562106e-84,"0","LTA4H"
"CYTIP",2.80818275824946e-88,0.50827380321089,0.912,0.427,5.50600393409971e-84,"0","CYTIP"
"BLZF1",2.84228506575121e-88,0.876467130165099,0.607,0.254,5.57286832841841e-84,"0","BLZF1"
"ACSF3",2.8702102243251e-88,0.322686743310519,0.808,0.377,5.62762118683423e-84,"0","ACSF3"
"PKIG",2.91876059912781e-88,0.293303660702006,0.825,0.395,5.72281390670989e-84,"0","PKIG"
"SPATA18",2.9754948497204e-88,0.910256040072045,0.5,0.18,5.83405275184678e-84,"0","SPATA18"
"FBXO21",3.07591884639461e-88,0.273512282393341,0.691,0.311,6.03095408212591e-84,"0","FBXO21"
"NCAPH",3.10672788812537e-88,0.624857398135232,0.711,0.318,6.0913613702474e-84,"0","NCAPH"
"TMEM38B",3.11329663412336e-88,0.618514896698751,0.661,0.287,6.10424071052567e-84,"0","TMEM38B"
"YBX3",3.1713157718918e-88,0.519219277231837,0.61,0.248,6.21799883394826e-84,"0","YBX3"
"TRABD2A",3.24992892722744e-88,0.389172630612724,0.904,0.434,6.37213564761484e-84,"0","TRABD2A"
"BZW1",3.26193052089918e-88,0.39757860596459,0.771,0.359,6.39566717232702e-84,"0","BZW1"
"CLTA",3.50978708892101e-88,0.438844852799818,0.898,0.435,6.88163954524743e-84,"0","CLTA"
"C1orf27",3.62479612051625e-88,0.297759861754143,0.76,0.361,7.10713775349621e-84,"0","C1orf27"
"RWDD3",3.65282230081107e-88,1.08207145333236,0.535,0.208,7.16208868520027e-84,"0","RWDD3"
"MUTYH",3.70442000517958e-88,0.74212572176365,0.682,0.294,7.26325630415561e-84,"0","MUTYH"
"GPNMB",3.7350877954208e-88,0.681581326474736,0.654,0.284,7.32338664048155e-84,"0","GPNMB"
"STX12",3.87271741331775e-88,0.564117180609538,0.693,0.306,7.59323703229212e-84,"0","STX12"
"RAB3GAP1",3.92010800856059e-88,0.488376429028787,0.712,0.316,7.68615577238475e-84,"0","RAB3GAP1"
"PLSCR1",4.05338840822145e-88,0.995095026040865,0.587,0.24,7.9474786519998e-84,"0","PLSCR1"
"HLA-C",4.15794133893752e-88,0.700777618811835,0.62,0.259,8.15247558325479e-84,"0","HLA-C"
"WNT5A",4.16146972967053e-88,0.893060023327692,0.562,0.225,8.15939369896501e-84,"0","WNT5A"
"PTPN7",4.30063250343745e-88,0.496766303040255,0.662,0.286,8.43225014948981e-84,"0","PTPN7"
"RAB40C",4.32880037630253e-88,0.390362684976821,0.826,0.382,8.48747889781636e-84,"0","RAB40C"
"C8orf46",4.39389647451001e-88,0.679270342760585,0.703,0.314,8.61511281757177e-84,"0","C8orf46"
"RAB18",4.44843182682302e-88,0.902004259378221,0.61,0.253,8.72204028285189e-84,"0","RAB18"
"RAD51",4.54558462766411e-88,0.675780411037502,0.655,0.282,8.91252777946101e-84,"0","RAD51"
"GRAMD1B",4.72103847401889e-88,0.512636735421651,0.974,0.534,9.25654013600884e-84,"0","GRAMD1B"
"ITPKC",4.75627690120623e-88,0.427208054501303,0.757,0.34,9.32563212019506e-84,"0","ITPKC"
"COMT",4.75628009772893e-88,0.598412369689985,0.631,0.271,9.32563838761712e-84,"0","COMT"
"RP11-571M6.15",4.79810766253051e-88,0.547280026130784,0.692,0.311,9.40764969392358e-84,"0","RP11-571M6.15"
"BRSK1",4.86522427043627e-88,0.505024880208332,0.716,0.32,9.53924522704439e-84,"0","BRSK1"
"DERL2",5.03390125105708e-88,0.536750711308477,0.673,0.296,9.86997018294761e-84,"0","DERL2"
"TIMMDC1",5.09898207893705e-88,0.841683504744953,0.667,0.286,9.99757416217186e-84,"0","TIMMDC1"
"TBC1D9",5.16215208525151e-88,0.40533458482386,0.87,0.415,1.01214315935526e-83,"0","TBC1D9"
"RP11-195F19.29",5.18401650852353e-88,0.817330245507766,0.594,0.245,1.01643011682621e-83,"0","RP11-195F19.29"
"PDAP1",5.22150803591363e-88,0.494645577121821,0.716,0.315,1.02378108060159e-83,"0","PDAP1"
"CHST3",5.38629413468081e-88,0.344900433590757,0.665,0.289,1.05609069098687e-83,"0","CHST3"
"LRRK2",5.50831118261914e-88,0.396805024409639,0.825,0.387,1.08001457357613e-83,"0","LRRK2"
"PPFIBP2",5.63524902923253e-88,0.446098819463448,0.948,0.474,1.10490327716162e-83,"0","PPFIBP2"
"SSH1",5.64216050198931e-88,0.455046387040995,0.922,0.452,1.10625840962504e-83,"0","SSH1"
"NDUFB5",5.69512468537166e-88,0.817618222356122,0.649,0.279,1.11664309706082e-83,"0","NDUFB5"
"GMPPB",5.84192762880775e-88,0.477977850157155,0.778,0.356,1.14542675018034e-83,"0","GMPPB"
"TTC22",5.96942025083969e-88,0.795515457474475,0.576,0.231,1.17042422858214e-83,"0","TTC22"
"SLC25A45",6.2578284272597e-88,0.759464333460544,0.637,0.268,1.22697241973281e-83,"0","SLC25A45"
"CWC22",6.31758066979568e-88,0.483040783616783,0.647,0.268,1.23868804192684e-83,"0","CWC22"
"COX7A2",6.35658212307543e-88,1.15561647564993,0.56,0.219,1.2463350568714e-83,"0","COX7A2"
"SENP2",6.45662227819977e-88,0.662573722867612,0.732,0.332,1.26594993008663e-83,"0","SENP2"
"WIPF1",6.52540187362668e-88,0.381824437362936,0.922,0.469,1.27943554536198e-83,"0","WIPF1"
"BRIX1",6.72986758306516e-88,0.869356700898059,0.627,0.268,1.31952513701159e-83,"0","BRIX1"
"MDN1",6.82665817912613e-88,0.391110197877568,0.803,0.384,1.33850286918126e-83,"0","MDN1"
"TFB2M",6.89143766310863e-88,0.664177030904094,0.709,0.314,1.35120418260571e-83,"0","TFB2M"
"MECR",7.0621774821376e-88,0.459217265496737,0.642,0.271,1.38468113892272e-83,"0","MECR"
"GPD1L",7.24802608896554e-88,0.440407840645422,0.703,0.314,1.42112047526347e-83,"0","GPD1L"
"APOBEC3B",7.3462490086422e-88,0.742694346052832,0.648,0.275,1.44037904312448e-83,"0","APOBEC3B"
"STIM2",7.50254986055642e-88,0.446691458196139,0.944,0.486,1.4710249511593e-83,"0","STIM2"
"GGH",7.60034102601987e-88,0.981468845439369,0.584,0.239,1.49019886497172e-83,"0","GGH"
"MCAM",7.6551630363279e-88,0.456974561018864,0.682,0.299,1.50094781653281e-83,"0","MCAM"
"ANKH",7.8069242563071e-88,0.268597647583915,0.914,0.458,1.53070363893413e-83,"0","ANKH"
"SEC16A",7.91431465605218e-88,0.424721018554334,0.799,0.377,1.55175967461215e-83,"0","SEC16A"
"CYB5D1",8.11803683869853e-88,0.654215777758194,0.675,0.294,1.59170348296362e-83,"0","CYB5D1"
"MAP4K3",8.1232497750481e-88,0.330221055408586,0.861,0.423,1.59272558339368e-83,"0","MAP4K3"
"COQ8A",8.2812255116871e-88,0.43992027646681,0.845,0.404,1.62369988607649e-83,"0","COQ8A"
"AGTPBP1",8.38867385987594e-88,0.276251772400434,0.894,0.436,1.64476728370588e-83,"0","AGTPBP1"
"SOD1",8.57758091915938e-88,1.0177181593972,0.582,0.235,1.68180629081958e-83,"0","SOD1"
"RECQL",8.67463314031041e-88,0.663906437022992,0.638,0.27,1.70083531982066e-83,"0","RECQL"
"VTA1",8.99167205926641e-88,0.605954417882183,0.615,0.253,1.76299714066036e-83,"0","VTA1"
"CCT5",9.00806836310294e-88,0.854793109034334,0.647,0.279,1.76621196395359e-83,"0","CCT5"
"SCNM1",9.31324490891067e-88,0.664108397869226,0.645,0.27,1.82604792929012e-83,"0","SCNM1"
"CHP1",9.39268479428636e-88,0.425110937197107,0.678,0.297,1.84162370761573e-83,"0","CHP1"
"PXMP2",9.45842359743348e-88,0.83017559144858,0.65,0.284,1.85451311474878e-83,"0","PXMP2"
"ACOT8",9.46031333993752e-88,0.795492204827085,0.643,0.278,1.85488363656155e-83,"0","ACOT8"
"KLHDC10",9.69501772899569e-88,0.518680523220519,0.741,0.338,1.90090212612419e-83,"0","KLHDC10"
"OVOL2",1.08763011400513e-87,0.322295855406905,0.941,0.484,2.13251636452985e-83,"0","OVOL2"
"PRH1-PRR4",1.09017238380804e-87,0.296441599590333,0.849,0.414,2.13750099293243e-83,"0","PRH1-PRR4"
"TTC32",1.09051349532085e-87,0.925870017901422,0.608,0.255,2.13816981027559e-83,"0","TTC32"
"CTNS",1.0917062971977e-87,0.515909616752761,0.754,0.347,2.14050853691554e-83,"0","CTNS"
"RBM8A",1.10007897471753e-87,0.572919333429232,0.726,0.326,2.15692484572866e-83,"0","RBM8A"
"PRR4",1.10623460399489e-87,0.296280773160123,0.849,0.414,2.16899418805278e-83,"0","PRR4"
"CCDC91",1.11041164330828e-87,0.315434338354291,0.912,0.46,2.17718410903455e-83,"0","CCDC91"
"TEPSIN",1.11633647043568e-87,0.367202149276731,0.703,0.311,2.18880091758323e-83,"0","TEPSIN"
"IRAK4",1.11654512267276e-87,0.82629834885517,0.617,0.262,2.18921002202447e-83,"0","IRAK4"
"CCDC30",1.11725046665822e-87,0.363314018643163,0.735,0.338,2.19059298997678e-83,"0","CCDC30"
"TOE1",1.13013710307744e-87,1.06558285161291,0.642,0.273,2.21585981800394e-83,"0","TOE1"
"P2RY6",1.15901003429812e-87,0.609473793606381,0.652,0.28,2.27247097424833e-83,"0","P2RY6"
"SAMSN1",1.16451705037646e-87,0.441989449978426,0.769,0.356,2.28326858067313e-83,"0","SAMSN1"
"STK26",1.18013504748489e-87,0.469328320583016,0.656,0.286,2.31389078760362e-83,"0","STK26"
"BLM",1.18113630077999e-87,0.509501400305822,0.801,0.355,2.31585394493934e-83,"0","BLM"
"OS9",1.23843989866533e-87,0.734899383122839,0.671,0.291,2.42820910931312e-83,"0","OS9"
"MFSD12",1.23879500625674e-87,0.343656399040283,0.896,0.442,2.4289053687676e-83,"0","MFSD12"
"MRRF",1.2468524388054e-87,0.56141104479548,0.639,0.272,2.44470357676575e-83,"0","MRRF"
"SVIP",1.27538708534392e-87,0.879155326465955,0.6,0.253,2.50065145823382e-83,"0","SVIP"
"ZNF625-ZNF20",1.27991469740421e-87,0.328261414318502,0.608,0.25,2.50952874720044e-83,"0","ZNF625-ZNF20"
"WRAP53",1.28552149496004e-87,0.393050260863589,0.738,0.333,2.52052199516814e-83,"0","WRAP53"
"DOK2",1.30206771152793e-87,1.098302657036,0.567,0.227,2.55296416199281e-83,"0","DOK2"
"RBM23",1.31128938473177e-87,0.746319192949092,0.69,0.31,2.57104509664357e-83,"0","RBM23"
"EMILIN1",1.3199079460409e-87,0.543412488128764,0.637,0.272,2.5879435098024e-83,"0","EMILIN1"
"BCL7C",1.35498661625287e-87,0.257187627968822,0.849,0.409,2.65672225848701e-83,"0","BCL7C"
"CYB5B",1.3653505243141e-87,0.537247567776366,0.714,0.315,2.67704277302266e-83,"0","CYB5B"
"WNT2B",1.39382037102629e-87,0.383276956263745,0.706,0.315,2.73286360147125e-83,"0","WNT2B"
